Image_Num,Name,Visibility,Quality,Type,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure
66,image_0066.jpg,0,1,,,,,,,,
67,image_0067.jpg,0,1,,,,,,,,
68,image_0068.jpg,1,1,,,,,,,,
69,image_0069.jpg,0,1,,,,,,,,
70,image_0070.jpg,0,1,,,,,,,,
71,image_0071.jpg,0,1,,,,,,,,
72,image_0072.jpg,0,1,,,,,,,,
73,image_0073.jpg,0,1,,,,,,,,
74,image_0074.jpg,0,1,,,,,,,,
75,image_0075.jpg,0,1,,,,,,,,
76,image_0076.jpg,1,1,,,,,,,,
77,image_0077.jpg,0,1,,,,,,,,
78,image_0078.jpg,1,1,,,,,,,,
79,image_0079.jpg,1,1,,,,,,,,
80,image_0080.jpg,0,1,,,,,,,,
81,image_0081.jpg,0,1,,,,,,,,
82,image_0082.jpg,0,1,,,,,,,,
83,image_0083.jpg,0,1,,,,,,,,
84,image_0084.jpg,0,1,,,,,,,,
85,image_0085.jpg,0,1,,,,,,,,
86,image_0086.jpg,0,1,,,,,,,,
87,image_0087.jpg,0,1,,,,,,,,
88,image_0088.jpg,0,1,,,,,,,,
89,image_0089.jpg,0,1,,,,,,,,
90,image_0090.jpg,0,1,,,,,,,,
91,image_0091.jpg,0,1,,,,,,,,
92,image_0092.jpg,0,1,,,,,,,,
93,image_0093.jpg,0,1,,,,,,,,
94,image_0094.jpg,0,1,,,,,,,,
95,image_0095.jpg,0,1,,,,,,,,
96,image_0096.jpg,0,1,,,,,,,,
97,image_0097.jpg,0,1,,,,,,,,
98,image_0098.jpg,0,1,,,,,,,,
99,image_0099.jpg,0,1,,,,,,,,
100,image_0100.jpg,0,1,,,,,,,,
101,image_0101.jpg,0,0,,,,,,,,
102,image_0102.jpg,0,1,,,,,,,,
103,image_0103.jpg,0,0,,,,,,,,
104,image_0104.jpg,0,1,,,,,,,,
105,image_0105.jpg,0,1,,,,,,,,
106,image_0106.jpg,0,1,,,,,,,,
107,image_0107.jpg,0,1,,,,,,,,
108,image_0108.jpg,0,1,,,,,,,,
109,image_0109.jpg,0,0,,,,,,,,
110,image_0110.jpg,0,1,,,,,,,,
111,image_0111.jpg,0,1,,,,,,,,
112,image_0112.jpg,1,1,,,,,,,,
113,image_0113.jpg,0,1,,,,,,,,
114,image_0114.jpg,0,1,,,,,,,,
115,image_0115.jpg,0,1,,,,,,,,
116,image_0116.jpg,1,1,,,,,,,,
117,image_0117.jpg,1,0,,,,,,,,
118,image_0118.jpg,0,1,,,,,,,,
119,image_0119.jpg,1,1,,,,,,,,
120,image_0120.jpg,1,0,,,,,,,,
121,image_0121.jpg,0,1,,,,,,,,
122,image_0122.jpg,1,1,,,,,,,,
123,image_0123.jpg,1,1,,,,,,,,
124,image_0124.jpg,1,1,,,,,,,,
125,image_0125.jpg,1,0,,,,,,,,
126,image_0126.jpg,0,1,,,,,,,,
127,image_0127.jpg,0,0,,,,,,,,
128,image_0128.jpg,1,1,,,,,,,,
129,image_0129.jpg,0,1,,,,,,,,
130,image_0130.jpg,1,1,,,,,,,,
131,image_0131.jpg,0,1,,,,,,,,
132,image_0132.jpg,1,1,,,,,,,,
133,image_0133.jpg,0,1,,,,,,,,
134,image_0134.jpg,1,0,,,,,,,,
135,image_0135.jpg,0,1,,,,,,,,
136,image_0136.jpg,0,0,,,,,,,,
137,image_0137.jpg,0,1,,,,,,,,
138,image_0138.jpg,0,1,,,,,,,,
139,image_0139.jpg,1,1,,,,,,,,
140,image_0140.jpg,1,1,,,,,,,,
141,image_0141.jpg,1,1,,,,,,,,
142,image_0142.jpg,1,1,,,,,,,,
143,image_0143.jpg,1,1,,,,,,,,
144,image_0144.jpg,1,1,,,,,,,,
145,image_0145.jpg,1,1,,,,,,,,
146,image_0146.jpg,0,1,,,,,,,,
147,image_0147.jpg,0,1,,,,,,,,
148,image_0148.jpg,1,1,,,,,,,,
149,image_0149.jpg,0,1,,,,,,,,
150,image_0150.jpg,0,1,,,,,,,,
151,image_0151.jpg,0,1,,,,,,,,
152,image_0152.jpg,0,1,,,,,,,,
153,image_0153.jpg,0,1,,,,,,,,
154,image_0154.jpg,0,1,,,,,,,,
155,image_0155.jpg,0,1,,,,,,,,
156,image_0156.jpg,0,1,,,,,,,,
157,image_0157.jpg,0,1,,,,,,,,
158,image_0158.jpg,0,1,,,,,,,,
159,image_0159.jpg,0,1,,,,,,,,
160,image_0160.jpg,0,1,,,,,,,,
161,image_0161.jpg,1,1,,,,,,,,
162,image_0162.jpg,1,1,,,,,,,,
163,image_0163.jpg,0,1,,,,,,,,
164,image_0164.jpg,1,1,,,,,,,,
165,image_0165.jpg,1,1,,,,,,,,
166,image_0166.jpg,0,1,,,,,,,,
167,image_0167.jpg,1,1,,,,,,,,
168,image_0168.jpg,1,0,,,,,,,,
169,image_0169.jpg,1,0,,,,,,,,
170,image_0170.jpg,1,1,,,,,,,,
171,image_0171.jpg,1,0,,,,,,,,
172,image_0172.jpg,1,0,,,,,,,,
173,image_0173.jpg,1,0,,,,,,,,
174,image_0174.jpg,1,1,,,,,,,,
175,image_0175.jpg,1,0,,,,,,,,
176,image_0176.jpg,1,0,,,,,,,,
177,image_0177.jpg,0,1,,,,,,,,
178,image_0178.jpg,1,1,,,,,,,,
179,image_0179.jpg,0,1,,,,,,,,
180,image_0180.jpg,1,1,,,,,,,,
181,image_0181.jpg,0,1,,,,,,,,
182,image_0182.jpg,0,1,,,,,,,,
183,image_0183.jpg,1,1,,,,,,,,
184,image_0184.jpg,1,1,,,,,,,,
185,image_0185.jpg,0,1,,,,,,,,
186,image_0186.jpg,1,1,,,,,,,,
187,image_0187.jpg,1,1,,,,,,,,
188,image_0188.jpg,1,1,,,,,,,,
189,image_0189.jpg,0,1,,,,,,,,
190,image_0190.jpg,1,1,,,,,,,,
191,image_0191.jpg,0,1,,,,,,,,
192,image_0192.jpg,1,1,,,,,,,,
193,image_0193.jpg,0,1,,,,,,,,
194,image_0194.jpg,0,1,,,,,,,,
195,image_0195.jpg,0,1,,,,,,,,
196,image_0196.jpg,0,1,,,,,,,,
197,image_0197.jpg,0,1,,,,,,,,
198,image_0198.jpg,1,1,,,,,,,,
199,image_0199.jpg,1,0,,,,,,,,
200,image_0200.jpg,0,1,,,,,,,,
201,image_0201.jpg,0,0,,,,,,,,
202,image_0202.jpg,0,0,,,,,,,,
203,image_0203.jpg,0,0,,,,,,,,
204,image_0204.jpg,0,1,,,,,,,,
205,image_0205.jpg,0,1,,,,,,,,
206,image_0206.jpg,0,1,,,,,,,,
207,image_0207.jpg,0,0,,,,,,,,
208,image_0208.jpg,0,1,,,,,,,,
209,image_0209.jpg,0,1,,,,,,,,
210,image_0210.jpg,0,0,,,,,,,,
211,image_0211.jpg,0,1,,,,,,,,
212,image_0212.jpg,0,1,,,,,,,,
213,image_0213.jpg,0,1,,,,,,,,
214,image_0214.jpg,0,0,,,,,,,,
215,image_0215.jpg,0,0,,,,,,,,
216,image_0216.jpg,0,1,,,,,,,,
217,image_0217.jpg,0,1,,,,,,,,
218,image_0218.jpg,0,0,,,,,,,,
219,image_0219.jpg,0,1,,,,,,,,
220,image_0220.jpg,0,1,,,,,,,,
221,image_0221.jpg,0,1,,,,,,,,
222,image_0222.jpg,0,1,,,,,,,,
223,image_0223.jpg,0,0,,,,,,,,
224,image_0224.jpg,0,1,,,,,,,,
225,image_0225.jpg,0,1,,,,,,,,
226,image_0226.jpg,0,0,,,,,,,,
227,image_0227.jpg,0,1,,,,,,,,
228,image_0228.jpg,0,1,,,,,,,,
229,image_0229.jpg,0,1,,,,,,,,
230,image_0230.jpg,1,1,,,,,,,,
231,image_0231.jpg,1,1,,,,,,,,
232,image_0232.jpg,1,1,,,,,,,,
233,image_0233.jpg,1,1,,,,,,,,
234,image_0234.jpg,1,0,,,,,,,,
235,image_0235.jpg,1,0,,,,,,,,
236,image_0236.jpg,0,0,,,,,,,,
237,image_0237.jpg,1,1,,,,,,,,
238,image_0238.jpg,1,1,,,,,,,,
239,image_0239.jpg,1,1,,,,,,,,
240,image_0240.jpg,0,1,,,,,,,,
241,image_0241.jpg,0,1,,,,,,,,
242,image_0242.jpg,0,1,,,,,,,,
243,image_0243.jpg,0,1,,,,,,,,
244,image_0244.jpg,0,1,,,,,,,,
245,image_0245.jpg,0,1,,,,,,,,
246,image_0246.jpg,0,1,,,,,,,,
247,image_0247.jpg,0,1,,,,,,,,
248,image_0248.jpg,1,1,,,,,,,,
249,image_0249.jpg,0,1,,,,,,,,
250,image_0250.jpg,0,0,,,,,,,,
251,image_0251.jpg,0,0,,,,,,,,
252,image_0252.jpg,1,1,,,,,,,,
253,image_0253.jpg,0,1,,,,,,,,
254,image_0254.jpg,0,1,,,,,,,,
255,image_0255.jpg,1,1,,,,,,,,
256,image_0256.jpg,0,1,,,,,,,,
257,image_0257.jpg,1,0,,,,,,,,
258,image_0258.jpg,0,1,,,,,,,,
259,image_0259.jpg,1,1,,,,,,,,
260,image_0260.jpg,1,0,,,,,,,,
261,image_0261.jpg,1,1,,,,,,,,
262,image_0262.jpg,0,1,,,,,,,,
263,image_0263.jpg,0,1,,,,,,,,
264,image_0264.jpg,0,1,,,,,,,,
265,image_0265.jpg,0,0,,,,,,,,
266,image_0266.jpg,1,1,,,,,,,,
267,image_0267.jpg,1,1,,,,,,,,
268,image_0268.jpg,1,1,,,,,,,,
269,image_0269.jpg,0,1,,,,,,,,
270,image_0270.jpg,0,1,,,,,,,,
271,image_0271.jpg,0,1,,,,,,,,
272,image_0272.jpg,0,1,,,,,,,,
273,image_0273.jpg,0,1,,,,,,,,
274,image_0274.jpg,0,1,,,,,,,,
275,image_0275.jpg,0,1,,,,,,,,
276,image_0276.jpg,0,1,,,,,,,,
277,image_0277.jpg,0,1,,,,,,,,
278,image_0278.jpg,0,1,,,,,,,,
279,image_0279.jpg,0,1,,,,,,,,
280,image_0280.jpg,0,1,,,,,,,,
281,image_0281.jpg,0,1,,,,,,,,
282,image_0282.jpg,0,1,,,,,,,,
283,image_0283.jpg,0,1,,,,,,,,
284,image_0284.jpg,0,1,,,,,,,,
285,image_0285.jpg,0,0,,,,,,,,
286,image_0286.jpg,0,0,,,,,,,,
287,image_0287.jpg,0,0,,,,,,,,
288,image_0288.jpg,1,0,,,,,,,,
289,image_0289.jpg,0,0,,,,,,,,
290,image_0290.jpg,1,0,,,,,,,,
291,image_0291.jpg,1,0,,,,,,,,
292,image_0292.jpg,1,0,,,,,,,,
293,image_0293.jpg,0,0,,,,,,,,
294,image_0294.jpg,0,0,,,,,,,,
295,image_0295.jpg,0,0,,,,,,,,
296,image_0296.jpg,0,0,,,,,,,,
297,image_0297.jpg,0,1,,,,,,,,
298,image_0298.jpg,0,0,,,,,,,,
299,image_0299.jpg,0,1,,,,,,,,
300,image_0300.jpg,0,0,,,,,,,,
301,image_0301.jpg,1,1,,,,,,,,
302,image_0302.jpg,0,0,,,,,,,,
303,image_0303.jpg,1,1,,,,,,,,
304,image_0304.jpg,1,1,,,,,,,,
305,image_0305.jpg,0,1,,,,,,,,
306,image_0306.jpg,0,1,,,,,,,,
307,image_0307.jpg,0,1,,,,,,,,
308,image_0308.jpg,1,1,,,,,,,,
309,image_0309.jpg,1,1,,,,,,,,
310,image_0310.jpg,1,1,,,,,,,,
311,image_0311.jpg,0,1,,,,,,,,
312,image_0312.jpg,1,0,,,,,,,,
313,image_0313.jpg,1,1,,,,,,,,
314,image_0314.jpg,0,1,,,,,,,,
315,image_0315.jpg,1,1,,,,,,,,
316,image_0316.jpg,0,1,,,,,,,,
317,image_0317.jpg,0,1,,,,,,,,
318,image_0318.jpg,0,1,,,,,,,,
319,image_0319.jpg,0,1,,,,,,,,
320,image_0320.jpg,1,0,,,,,,,,
321,image_0321.jpg,1,0,,,,,,,,
322,image_0322.jpg,0,1,,,,,,,,
323,image_0323.jpg,0,0,,,,,,,,
324,image_0324.jpg,0,1,,,,,,,,
325,image_0325.jpg,0,1,,,,,,,,
326,image_0326.jpg,0,1,,,,,,,,
327,image_0327.jpg,0,1,,,,,,,,
328,image_0328.jpg,0,1,,,,,,,,
329,image_0329.jpg,0,1,,,,,,,,
330,image_0330.jpg,0,1,,,,,,,,
331,image_0331.jpg,0,1,,,,,,,,
332,image_0332.jpg,0,1,,,,,,,,
333,image_0333.jpg,0,1,,,,,,,,
334,image_0334.jpg,1,0,,,,,,,,
335,image_0335.jpg,1,0,,,,,,,,
336,image_0336.jpg,1,0,,,,,,,,
337,image_0337.jpg,1,0,,,,,,,,
338,image_0338.jpg,1,0,,,,,,,,
339,image_0339.jpg,0,1,,,,,,,,
340,image_0340.jpg,0,1,,,,,,,,
341,image_0341.jpg,0,1,,,,,,,,
342,image_0342.jpg,0,1,,,,,,,,
343,image_0343.jpg,0,1,,,,,,,,
344,image_0344.jpg,0,1,,,,,,,,
345,image_0345.jpg,0,1,,,,,,,,
346,image_0346.jpg,0,1,,,,,,,,
347,image_0347.jpg,0,1,,,,,,,,
348,image_0348.jpg,0,1,,,,,,,,
349,image_0349.jpg,0,1,,,,,,,,
350,image_0350.jpg,0,1,,,,,,,,
351,image_0351.jpg,0,1,,,,,,,,
352,image_0352.jpg,0,1,,,,,,,,
353,image_0353.jpg,0,1,,,,,,,,
354,image_0354.jpg,0,1,,,,,,,,
355,image_0355.jpg,0,1,,,,,,,,
356,image_0356.jpg,1,1,,,,,,,,
357,image_0357.jpg,0,1,,,,,,,,
358,image_0358.jpg,0,1,,,,,,,,
359,image_0359.jpg,0,1,,,,,,,,
360,image_0360.jpg,1,1,,,,,,,,
361,image_0361.jpg,0,1,,,,,,,,
362,image_0362.jpg,0,1,,,,,,,,
363,image_0363.jpg,0,1,,,,,,,,
364,image_0364.jpg,1,1,,,,,,,,
365,image_0365.jpg,0,1,,,,,,,,
366,image_0366.jpg,0,1,,,,,,,,
367,image_0367.jpg,1,0,,,,,,,,
368,image_0368.jpg,1,0,,,,,,,,
369,image_0369.jpg,1,0,,,,,,,,
370,image_0370.jpg,1,0,,,,,,,,
371,image_0371.jpg,1,0,,,,,,,,
372,image_0372.jpg,1,0,,,,,,,,
373,image_0373.jpg,1,0,,,,,,,,
374,image_0374.jpg,0,1,,,,,,,,
375,image_0375.jpg,0,1,,,,,,,,
376,image_0376.jpg,0,1,,,,,,,,
377,image_0377.jpg,0,1,,,,,,,,
378,image_0378.jpg,0,1,,,,,,,,
379,image_0379.jpg,0,1,,,,,,,,
380,image_0380.jpg,0,1,,,,,,,,
381,image_0381.jpg,0,1,,,,,,,,
382,image_0382.jpg,0,1,,,,,,,,
383,image_0383.jpg,0,1,,,,,,,,
384,image_0384.jpg,0,1,,,,,,,,
385,image_0385.jpg,1,1,,,,,,,,
386,image_0386.jpg,0,1,,,,,,,,
387,image_0387.jpg,1,1,,,,,,,,
388,image_0388.jpg,1,1,,,,,,,,
389,image_0389.jpg,1,1,,,,,,,,
390,image_0390.jpg,1,1,,,,,,,,
391,image_0391.jpg,1,1,,,,,,,,
392,image_0392.jpg,0,0,,,,,,,,
393,image_0393.jpg,0,0,,,,,,,,
394,image_0394.jpg,1,1,,,,,,,,
395,image_0395.jpg,1,1,,,,,,,,
396,image_0396.jpg,1,1,,,,,,,,
397,image_0397.jpg,1,1,,,,,,,,
398,image_0398.jpg,0,0,,,,,,,,
399,image_0399.jpg,0,0,,,,,,,,
400,image_0400.jpg,0,1,,,,,,,,
401,image_0401.jpg,0,1,,,,,,,,
402,image_0402.jpg,1,1,,,,,,,,
403,image_0403.jpg,0,0,,,,,,,,
404,image_0404.jpg,0,0,,,,,,,,
405,image_0405.jpg,0,1,,,,,,,,
406,image_0406.jpg,0,1,,,,,,,,
407,image_0407.jpg,0,1,,,,,,,,
408,image_0408.jpg,0,0,,,,,,,,
409,image_0409.jpg,0,0,,,,,,,,
410,image_0410.jpg,0,0,,,,,,,,
411,image_0411.jpg,0,0,,,,,,,,
412,image_0412.jpg,0,0,,,,,,,,
413,image_0413.jpg,0,0,,,,,,,,
414,image_0414.jpg,0,0,,,,,,,,
415,image_0415.jpg,1,0,,,,,,,,
416,image_0416.jpg,0,0,,,,,,,,
417,image_0417.jpg,1,0,,,,,,,,
418,image_0418.jpg,0,0,,,,,,,,
419,image_0419.jpg,0,0,,,,,,,,
420,image_0420.jpg,0,0,,,,,,,,
421,image_0421.jpg,0,0,,,,,,,,
422,image_0422.jpg,0,0,,,,,,,,
423,image_0423.jpg,0,0,,,,,,,,
424,image_0424.jpg,0,0,,,,,,,,
425,image_0425.jpg,0,1,,,,,,,,
426,image_0426.jpg,0,0,,,,,,,,
427,image_0427.jpg,0,0,,,,,,,,
428,image_0428.jpg,1,0,,,,,,,,
429,image_0429.jpg,1,0,,,,,,,,
430,image_0430.jpg,1,0,,,,,,,,
431,image_0431.jpg,0,1,,,,,,,,
432,image_0432.jpg,1,1,,,,,,,,
433,image_0433.jpg,1,1,,,,,,,,
434,image_0434.jpg,0,0,,,,,,,,
435,image_0435.jpg,0,0,,,,,,,,
436,image_0436.jpg,0,1,,,,,,,,
437,image_0437.jpg,1,1,,,,,,,,
438,image_0438.jpg,1,1,,,,,,,,
439,image_0439.jpg,1,1,,,,,,,,
440,image_0440.jpg,0,0,,,,,,,,
441,image_0441.jpg,0,1,,,,,,,,
442,image_0442.jpg,0,0,,,,,,,,
443,image_0443.jpg,0,0,,,,,,,,
444,image_0444.jpg,0,0,,,,,,,,
445,image_0445.jpg,0,0,,,,,,,,
446,image_0446.jpg,0,0,,,,,,,,
447,image_0447.jpg,0,0,,,,,,,,
448,image_0448.jpg,0,0,,,,,,,,
449,image_0449.jpg,1,1,,,,,,,,
450,image_0450.jpg,1,1,,,,,,,,
451,image_0451.jpg,0,0,,,,,,,,
452,image_0452.jpg,0,0,,,,,,,,
453,image_0453.jpg,0,1,,,,,,,,
454,image_0454.jpg,0,1,,,,,,,,
455,image_0455.jpg,0,1,,,,,,,,
456,image_0456.jpg,0,1,,,,,,,,
457,image_0457.jpg,0,1,,,,,,,,
458,image_0458.jpg,0,1,,,,,,,,
459,image_0459.jpg,0,1,,,,,,,,
460,image_0460.jpg,0,1,,,,,,,,
461,image_0461.jpg,0,1,,,,,,,,
462,image_0462.jpg,0,1,,,,,,,,
463,image_0463.jpg,0,1,,,,,,,,
464,image_0464.jpg,0,1,,,,,,,,
465,image_0465.jpg,0,1,,,,,,,,
466,image_0466.jpg,0,1,,,,,,,,
467,image_0467.jpg,0,1,,,,,,,,
468,image_0468.jpg,0,1,,,,,,,,
469,image_0469.jpg,0,1,,,,,,,,
470,image_0470.jpg,0,1,,,,,,,,
471,image_0471.jpg,0,1,,,,,,,,
472,image_0472.jpg,0,1,,,,,,,,
473,image_0473.jpg,0,1,,,,,,,,
474,image_0474.jpg,0,1,,,,,,,,
475,image_0475.jpg,0,1,,,,,,,,
476,image_0476.jpg,0,1,,,,,,,,
477,image_0477.jpg,0,1,,,,,,,,
478,image_0478.jpg,0,1,,,,,,,,
479,image_0479.jpg,0,1,,,,,,,,
480,image_0480.jpg,0,1,,,,,,,,
481,image_0481.jpg,0,1,,,,,,,,
482,image_0482.jpg,1,1,,,,,,,,
483,image_0483.jpg,0,1,,,,,,,,
484,image_0484.jpg,0,1,,,,,,,,
485,image_0485.jpg,0,1,,,,,,,,
486,image_0486.jpg,0,1,,,,,,,,
487,image_0487.jpg,0,1,,,,,,,,
488,image_0488.jpg,1,0,,,,,,,,
489,image_0489.jpg,1,1,,,,,,,,
490,image_0490.jpg,1,1,,,,,,,,
491,image_0491.jpg,1,1,,,,,,,,
492,image_0492.jpg,1,1,,,,,,,,
493,image_0493.jpg,0,0,,,,,,,,
494,image_0494.jpg,0,0,,,,,,,,
495,image_0495.jpg,0,0,,,,,,,,
496,image_0496.jpg,0,0,,,,,,,,
497,image_0497.jpg,0,1,,,,,,,,
498,image_0498.jpg,0,0,,,,,,,,
499,image_0499.jpg,0,0,,,,,,,,
500,image_0500.jpg,1,0,,,,,,,,
501,image_0501.jpg,0,1,,,,,,,,
502,image_0502.jpg,0,1,,,,,,,,
503,image_0503.jpg,0,1,,,,,,,,
504,image_0504.jpg,0,1,,,,,,,,
505,image_0505.jpg,0,0,,,,,,,,
506,image_0506.jpg,0,0,,,,,,,,
507,image_0507.jpg,0,0,,,,,,,,
508,image_0508.jpg,0,0,,,,,,,,
509,image_0509.jpg,0,1,,,,,,,,
510,image_0510.jpg,0,1,,,,,,,,
511,image_0511.jpg,0,0,,,,,,,,
512,image_0512.jpg,0,0,,,,,,,,
513,image_0513.jpg,1,1,,,,,,,,
514,image_0514.jpg,1,1,,,,,,,,
515,image_0515.jpg,1,1,,,,,,,,
516,image_0516.jpg,1,1,,,,,,,,
517,image_0517.jpg,1,1,,,,,,,,
518,image_0518.jpg,1,1,,,,,,,,
519,image_0519.jpg,1,0,,,,,,,,
520,image_0520.jpg,0,0,,,,,,,,
521,image_0521.jpg,0,1,,,,,,,,
522,image_0522.jpg,0,1,,,,,,,,
523,image_0523.jpg,0,1,,,,,,,,
524,image_0524.jpg,0,1,,,,,,,,
525,image_0525.jpg,0,1,,,,,,,,
526,image_0526.jpg,0,1,,,,,,,,
527,image_0527.jpg,0,1,,,,,,,,
528,image_0528.jpg,0,1,,,,,,,,
529,image_0529.jpg,0,1,,,,,,,,
530,image_0530.jpg,1,1,,,,,,,,
531,image_0531.jpg,1,1,,,,,,,,
532,image_0532.jpg,1,1,,,,,,,,
533,image_0533.jpg,1,1,,,,,,,,
534,image_0534.jpg,1,1,,,,,,,,
535,image_0535.jpg,0,0,,,,,,,,
536,image_0536.jpg,0,0,,,,,,,,
537,image_0537.jpg,0,1,,,,,,,,
538,image_0538.jpg,0,0,,,,,,,,
539,image_0539.jpg,0,1,,,,,,,,
540,image_0540.jpg,0,0,,,,,,,,
541,image_0541.jpg,1,0,,,,,,,,
542,image_0542.jpg,0,1,,,,,,,,
543,image_0543.jpg,0,1,,,,,,,,
544,image_0544.jpg,0,1,,,,,,,,
545,image_0545.jpg,0,1,,,,,,,,
546,image_0546.jpg,0,1,,,,,,,,
547,image_0547.jpg,0,1,,,,,,,,
548,image_0548.jpg,0,1,,,,,,,,
549,image_0549.jpg,0,1,,,,,,,,
550,image_0550.jpg,0,1,,,,,,,,
551,image_0551.jpg,1,1,,,,,,,,
552,image_0552.jpg,1,1,,,,,,,,
553,image_0553.jpg,1,0,,,,,,,,
554,image_0554.jpg,1,0,,,,,,,,
555,image_0555.jpg,1,0,,,,,,,,
556,image_0556.jpg,1,0,,,,,,,,
557,image_0557.jpg,1,0,,,,,,,,
558,image_0558.jpg,0,0,,,,,,,,
559,image_0559.jpg,0,0,,,,,,,,
560,image_0560.jpg,0,0,,,,,,,,
561,image_0561.jpg,0,0,,,,,,,,
562,image_0562.jpg,0,0,,,,,,,,
563,image_0563.jpg,0,0,,,,,,,,
564,image_0564.jpg,0,0,,,,,,,,
565,image_0565.jpg,0,1,,,,,,,,
566,image_0566.jpg,1,1,,,,,,,,
567,image_0567.jpg,1,1,,,,,,,,
568,image_0568.jpg,0,1,,,,,,,,
569,image_0569.jpg,0,1,,,,,,,,
570,image_0570.jpg,0,1,,,,,,,,
571,image_0571.jpg,0,0,,,,,,,,
572,image_0572.jpg,0,0,,,,,,,,
573,image_0573.jpg,0,0,,,,,,,,
574,image_0574.jpg,0,1,,,,,,,,
575,image_0575.jpg,0,1,,,,,,,,
576,image_0576.jpg,0,1,,,,,,,,
577,image_0577.jpg,0,0,,,,,,,,
578,image_0578.jpg,0,1,,,,,,,,
579,image_0579.jpg,0,1,,,,,,,,
580,image_0580.jpg,0,1,,,,,,,,
581,image_0581.jpg,0,0,,,,,,,,
582,image_0582.jpg,1,0,,,,,,,,
583,image_0583.jpg,0,1,,,,,,,,
584,image_0584.jpg,0,1,,,,,,,,
585,image_0585.jpg,1,0,,,,,,,,
586,image_0586.jpg,0,1,,,,,,,,
587,image_0587.jpg,0,1,,,,,,,,
588,image_0588.jpg,0,0,,,,,,,,
589,image_0589.jpg,0,1,,,,,,,,
590,image_0590.jpg,1,0,,,,,,,,
591,image_0591.jpg,0,1,,,,,,,,
592,image_0592.jpg,1,1,,,,,,,,
593,image_0593.jpg,0,1,,,,,,,,
594,image_0594.jpg,1,0,,,,,,,,
595,image_0595.jpg,1,0,,,,,,,,
596,image_0596.jpg,0,0,,,,,,,,
597,image_0597.jpg,0,0,,,,,,,,
598,image_0598.jpg,1,1,,,,,,,,
599,image_0599.jpg,0,1,,,,,,,,
600,image_0600.jpg,0,1,,,,,,,,
601,image_0601.jpg,1,1,,,,,,,,
602,image_0602.jpg,0,1,,,,,,,,
603,image_0603.jpg,0,1,,,,,,,,
604,image_0604.jpg,0,1,,,,,,,,
